timestamp,app,direction,protocol,src_ip,dst_ip,sport,dport,pkt_len,ip_ttl,tcp_flags,tcp_window,payload_len,inter_arrival_ms,flow_id
1777297840.57786,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.32,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.578156,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,414,56,24,584,374,0.296,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.578416,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.26,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.578663,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.247,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.578958,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.295,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.579273,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.315,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.579568,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.295,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.579812,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.580058,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.580321,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.263,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58056,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.580815,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.255,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.581022,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.207,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.581222,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.199,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58152,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.299,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58181,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.289,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.582082,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.272,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.582337,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.256,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58258,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.582822,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.583078,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1060,56,24,584,1020,0.257,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.583323,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.583589,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.267,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.5842,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.611,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.584667,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.467,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.585034,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.367,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58526,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.226,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.585464,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.203,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.585705,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.585974,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.269,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.586215,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.586451,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.236,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.586697,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.586963,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.266,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.587216,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.253,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.587498,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.282,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.587741,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58798,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.588223,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.588473,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1156,56,24,584,1116,0.25,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.588726,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.253,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.588984,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.258,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58923,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.589473,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.58968,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.206,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.589879,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.199,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.590119,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.590376,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.256,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.590621,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.245,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.590868,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.248,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.591111,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.591734,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.623,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.591998,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.264,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.592239,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,386,56,24,584,346,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.592492,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.253,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.592791,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.299,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.593065,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.274,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.593304,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.593545,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.593804,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.26,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.59401,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.206,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.594206,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.195,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.594445,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.594682,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.237,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.594929,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.247,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.595172,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.595423,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.251,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.595662,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,386,56,24,584,346,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.595903,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.596143,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.596384,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.596621,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.237,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.596875,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.255,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.597117,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.597361,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.597605,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.597846,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.598087,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.59829,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.203,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.598489,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.199,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.598738,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.249,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.598988,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.25,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.599228,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.599466,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.238,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.599706,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.600051,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.345,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.600326,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1060,56,24,584,1020,0.274,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.601233,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.908,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.601609,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.375,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.601884,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.275,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.602138,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.254,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.602425,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.287,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.602674,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.249,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.602931,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.257,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.603179,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.248,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.603423,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.60363,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.207,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.603831,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.201,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.604082,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.251,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.604328,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.604573,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.245,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.604813,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.605063,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.25,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.605316,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.252,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.605559,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.605799,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.60604,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.606279,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.238,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.606524,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.245,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.606764,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.607013,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.249,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.607251,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.607494,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.607732,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.238,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.607937,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.205,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.608131,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.195,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.608381,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.25,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.608626,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.245,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.608884,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1406,56,24,584,1366,0.258,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.609125,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.609364,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.609623,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1118,56,24,584,1078,0.259,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.609866,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.610103,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.238,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.610338,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.235,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.610578,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.610818,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.611076,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.258,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.611316,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.611556,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.611759,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.204,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.611959,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.199,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.612485,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.527,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.612743,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.258,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.61301,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.267,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.613249,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,386,56,24,584,346,0.239,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.613493,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.613735,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.613976,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.24,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.614213,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.238,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.614464,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.251,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.614702,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.237,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.614947,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.245,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.615185,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.238,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.615426,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.615675,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.249,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.616033,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.358,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.61628,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,386,56,24,584,346,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.616523,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.617817,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,1.294,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.61883,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,1.013,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.619479,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.649,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.619829,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.35,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.620143,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.314,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.620401,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.258,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.62065,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.249,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.620891,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.241,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.621157,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.266,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.621405,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.248,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.621665,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.26,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.62191,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.245,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.622173,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.263,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.622418,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.622665,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.247,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.622912,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.247,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.623153,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.623397,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1060,56,24,584,1020,0.244,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.623606,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.209,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.623806,spotify,in,TCP,192.168.83.5,95.101.61.32,63357,443,40,128,16,16383,0,0.201,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.624053,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.247,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.624299,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.246,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.624541,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.242,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.624791,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.25,192.168.83.5:63357-95.101.61.32:443-TCP
1777297840.625034,spotify,in,TCP,95.101.61.32,192.168.83.5,443,63357,1500,56,16,584,1460,0.243,192.168.83.5:63357-95.101.61.32:443-TCP
